Genotype,ID,Area,NormalizedArea
PI614904,cq0092.00,5957,0.042896234
PI614904,cq0092.00,5974,0.043018651
PI614904,cq0092.00,5984,0.04309066
PI614904,cq0092.00,5995,0.043169871
PI614904,cq0092.00,6005,0.043241881
PI614904,cq0092.00,6018,0.043335494
PI614904,cq0092.00,6103,0.043947577
PI614904,cq0092.00,6181,0.044509253
PI614904,cq0092.00,6203,0.044667675
PI614904,cq0092.00,6209,0.044710881
PI614904,cq0092.00,6213,0.044739685
PI614904,cq0092.00,6253,0.045027724
PI614904,cq0092.00,6296,0.045337366
PI614904,cq0092.00,6317,0.045488586
PI614904,cq0092.00,6369,0.045863037
PI614904,cq0092.00,6443,0.04639591
PI614904,cq0092.00,6459,0.046511126
PI614904,cq0092.00,6475,0.046626341
PI614904,cq0092.00,6511,0.046885576
PI614904,cq0092.00,6518,0.046935983
PI614904,cq0092.00,6545,0.04713041
PI614904,cq0092.00,6546,0.047137611
PI614904,cq0092.00,6576,0.04735364
PI614904,cq0092.00,6601,0.047533665
PI614904,cq0092.00,6643,0.047836106
PI614904,cq0092.00,6732,0.048476993
PI614904,cq0092.00,6768,0.048736228
PI614904,cq0092.00,6777,0.048801037
PI614904,cq0092.00,6835,0.049218694
PI614904,cq0092.00,6881,0.049549939
PI614904,cq0092.00,6884,0.049571542
PI614904,cq0092.00,6962,0.050133218
PI614904,cq0092.00,6998,0.050392453
PI614904,cq0092.00,7013,0.050500468
PI614904,cq0092.00,7019,0.050543674
PI614904,cq0092.00,7143,0.051436595
PI614904,cq0092.00,7216,0.051962267
PI614904,cq0092.00,7226,0.052034277
PI614904,cq0092.00,7228,0.052048679
PI614904,cq0092.00,7231,0.052070282
PI614904,cq0092.00,7259,0.052271909
PI614904,cq0092.00,7300,0.052567149
PI614904,cq0092.00,7541,0.054302585
PI614904,cq0092.00,7920,0.057031756
PI614905,cq0093.00,3611,0.026002736
PI614905,cq0093.00,3626,0.026110751
PI614905,cq0093.00,3704,0.026672427
PI614905,cq0093.00,3879,0.027932599
PI614905,cq0093.00,3932,0.028314251
PI614905,cq0093.00,4010,0.028875927
PI614905,cq0093.00,4015,0.028911932
PI614905,cq0093.00,4086,0.029423202
PI614905,cq0093.00,4163,0.029977677
PI614905,cq0093.00,4166,0.02999928
PI614905,cq0093.00,4206,0.030287319
PI614905,cq0093.00,4239,0.030524951
PI614905,cq0093.00,4263,0.030697775
PI614905,cq0093.00,4290,0.030892201
PI614905,cq0093.00,4344,0.031281054
PI614905,cq0093.00,4396,0.031655505
PI614905,cq0093.00,4402,0.031698711
PI614905,cq0093.00,4445,0.032008353
PI614905,cq0093.00,4451,0.032051559
PI614905,cq0093.00,4458,0.032101966
PI614905,cq0093.00,4487,0.032310794
PI614905,cq0093.00,4499,0.032397206
PI614905,cq0093.00,4500,0.032404407
PI614905,cq0093.00,4503,0.03242601
PI614905,cq0093.00,4528,0.032606034
PI614905,cq0093.00,4551,0.032771657
PI614905,cq0093.00,4564,0.03286527
PI614905,cq0093.00,4623,0.033290127
PI614905,cq0093.00,4663,0.033578167
PI614905,cq0093.00,4758,0.03426226
PI614905,cq0093.00,4766,0.034319868
PI614905,cq0093.00,4866,0.035039965
PI614905,cq0093.00,4879,0.035133578
PI614905,cq0093.00,4879,0.035133578
PI614905,cq0093.00,4889,0.035205588
PI614905,cq0093.00,4923,0.035450421
PI614905,cq0093.00,4925,0.035464823
PI614905,cq0093.00,4950,0.035644848
PI614905,cq0093.00,4955,0.035680853
PI614905,cq0093.00,4963,0.03573846
PI614905,cq0093.00,5014,0.03610571
PI614905,cq0093.00,5046,0.036336142
PI614905,cq0093.00,5083,0.036602578
PI614905,cq0093.00,5120,0.036869014
PI614905,cq0093.00,5135,0.036977029
PI614905,cq0093.00,5160,0.037157053
PI614905,cq0093.00,5176,0.037272269
PI614905,cq0093.00,5177,0.03727947
PI614905,cq0093.00,5179,0.037293872
PI614905,cq0093.00,5230,0.037661122
PI614905,cq0093.00,5242,0.037747534
PI614905,cq0093.00,5271,0.037956362
PI614905,cq0093.00,5277,0.037999568
PI614905,cq0093.00,5285,0.038057176
PI614905,cq0093.00,5301,0.038172391
PI614905,cq0093.00,5340,0.03845323
PI614905,cq0093.00,5340,0.03845323
PI614905,cq0093.00,5347,0.038503636
PI614905,cq0093.00,5352,0.038539641
PI614905,cq0093.00,5397,0.038863685
PI614905,cq0093.00,5401,0.038892489
PI614905,cq0093.00,5408,0.038942896
PI614905,cq0093.00,5424,0.039058112
PI614905,cq0093.00,5522,0.039763808
PI614905,cq0093.00,5534,0.03985022
PI614905,cq0093.00,5633,0.040563117
PI614905,cq0093.00,5677,0.04087996
PI614905,cq0093.00,5685,0.040937568
PI614905,cq0093.00,5706,0.041088788
PI614905,cq0093.00,5753,0.041427234
PI614905,cq0093.00,5758,0.041463239
PI614905,cq0093.00,5758,0.041463239
PI614905,cq0093.00,5779,0.04161446
PI614905,cq0093.00,5801,0.041772881
PI614905,cq0093.00,5820,0.0419097
PI614905,cq0093.00,5832,0.041996111
PI614905,cq0093.00,5837,0.042032116
PI614905,cq0093.00,5872,0.042284151
PI614905,cq0093.00,5897,0.042464175
PI614905,cq0093.00,6062,0.043652337
PI614905,cq0093.00,6106,0.04396918
PI614905,cq0093.00,6297,0.045344567
PI614905,cq0093.00,6404,0.046115072
PI614905,cq0093.00,6493,0.046755959
PI614905,cq0093.00,6644,0.047843307
PI614905,cq0093.00,8551,0.061575574
PI614906,cq0094.00,2504,0.018031252
PI614906,cq0094.00,3518,0.025333045
PI614906,cq0094.00,3589,0.025844315
PI614906,cq0094.00,3753,0.027025275
PI614906,cq0094.00,3774,0.027176496
PI614906,cq0094.00,3992,0.028746309
PI614906,cq0094.00,4177,0.030078491
PI614906,cq0094.00,4230,0.030460143
PI614906,cq0094.00,4234,0.030488946
PI614906,cq0094.00,4448,0.032029956
PI614906,cq0094.00,4489,0.032325196
PI614906,cq0094.00,4494,0.032361201
PI614906,cq0094.00,4538,0.032678044
PI614906,cq0094.00,4634,0.033369338
PI614906,cq0094.00,4642,0.033426946
PI614906,cq0094.00,4662,0.033570966
PI614906,cq0094.00,4674,0.033657377
PI614906,cq0094.00,4675,0.033664578
PI614906,cq0094.00,4717,0.03396702
PI614906,cq0094.00,4758,0.03426226
PI614906,cq0094.00,4761,0.034283863
PI614906,cq0094.00,4894,0.035241593
PI614906,cq0094.00,4895,0.035248794
PI614906,cq0094.00,4901,0.035292
PI614906,cq0094.00,4912,0.03537121
PI614906,cq0094.00,4925,0.035464823
PI614906,cq0094.00,4997,0.035983294
PI614906,cq0094.00,5036,0.036264132
PI614906,cq0094.00,5120,0.036869014
PI614906,cq0094.00,5135,0.036977029
PI614906,cq0094.00,5137,0.036991431
PI614906,cq0094.00,5158,0.037142651
PI614906,cq0094.00,5207,0.037495499
PI614906,cq0094.00,5223,0.037610715
PI614906,cq0094.00,5253,0.037826744
PI614906,cq0094.00,5276,0.037992367
PI614906,cq0094.00,5321,0.038316411
PI614906,cq0094.00,5327,0.038359617
PI614906,cq0094.00,5334,0.038410024
PI614906,cq0094.00,5342,0.038467632
PI614906,cq0094.00,5344,0.038482034
PI614906,cq0094.00,5350,0.038525239
PI614906,cq0094.00,5353,0.038546842
PI614906,cq0094.00,5357,0.038575646
PI614906,cq0094.00,5363,0.038618852
PI614906,cq0094.00,5375,0.038705264
PI614906,cq0094.00,5375,0.038705264
PI614906,cq0094.00,5380,0.038741269
PI614906,cq0094.00,5397,0.038863685
PI614906,cq0094.00,5473,0.03941096
PI614906,cq0094.00,5474,0.039418161
PI614906,cq0094.00,5476,0.039432563
PI614906,cq0094.00,5497,0.039583783
PI614906,cq0094.00,5538,0.039879024
PI614906,cq0094.00,5564,0.040066249
PI614906,cq0094.00,5743,0.041355224
PI614906,cq0094.00,5762,0.041492043
PI614906,cq0094.00,5844,0.042082523
PI614906,cq0094.00,5944,0.042802621
PI614906,cq0094.00,6011,0.043285087
PI614906,cq0094.00,6035,0.04345791
PI614906,cq0094.00,6148,0.044271621
PI614906,cq0094.00,6155,0.044322028
PI614906,cq0094.00,6420,0.046230287
PI614907,cq0095.00,2870,0.020666811
PI614907,cq0095.00,3502,0.02521783
PI614907,cq0095.00,3505,0.025239433
PI614907,cq0095.00,3585,0.025815511
PI614907,cq0095.00,3712,0.026730035
PI614907,cq0095.00,3825,0.027543746
PI614907,cq0095.00,3887,0.027990207
PI614907,cq0095.00,3931,0.02830705
PI614907,cq0095.00,3954,0.028472672
PI614907,cq0095.00,3982,0.0286743
PI614907,cq0095.00,4056,0.029207172
PI614907,cq0095.00,4110,0.029596025
PI614907,cq0095.00,4147,0.029862461
PI614907,cq0095.00,4198,0.030229711
PI614907,cq0095.00,4226,0.030431339
PI614907,cq0095.00,4257,0.030654569
PI614907,cq0095.00,4274,0.030776986
PI614907,cq0095.00,4287,0.030870598
PI614907,cq0095.00,4312,0.031050623
PI614907,cq0095.00,4346,0.031295456
PI614907,cq0095.00,4377,0.031518687
PI614907,cq0095.00,4393,0.031633902
PI614907,cq0095.00,4394,0.031641103
PI614907,cq0095.00,4465,0.032152373
PI614907,cq0095.00,4467,0.032166775
PI614907,cq0095.00,4483,0.03228199
PI614907,cq0095.00,4525,0.032584431
PI614907,cq0095.00,4573,0.032930078
PI614907,cq0095.00,4589,0.033045294
PI614907,cq0095.00,4619,0.033261324
PI614907,cq0095.00,4632,0.033354936
PI614907,cq0095.00,4653,0.033506157
PI614907,cq0095.00,4657,0.033534961
PI614907,cq0095.00,4662,0.033570966
PI614907,cq0095.00,4670,0.033628573
PI614907,cq0095.00,4679,0.033693382
PI614907,cq0095.00,4769,0.03434147
PI614907,cq0095.00,4777,0.034399078
PI614907,cq0095.00,4788,0.034478289
PI614907,cq0095.00,4790,0.034492691
PI614907,cq0095.00,4793,0.034514294
PI614907,cq0095.00,4805,0.034600706
PI614907,cq0095.00,4808,0.034622309
PI614907,cq0095.00,4831,0.034787931
PI614907,cq0095.00,4893,0.035234392
PI614907,cq0095.00,4902,0.035299201
PI614907,cq0095.00,4913,0.035378411
PI614907,cq0095.00,4996,0.035976093
PI614907,cq0095.00,5044,0.03632174
PI614907,cq0095.00,5049,0.036357745
PI614907,cq0095.00,5060,0.036436955
PI614907,cq0095.00,5168,0.037214661
PI614907,cq0095.00,5188,0.037358681
PI614907,cq0095.00,5213,0.037538705
PI614907,cq0095.00,5232,0.037675524
PI614907,cq0095.00,5234,0.037689926
PI614907,cq0095.00,5245,0.037769137
PI614907,cq0095.00,5259,0.03786995
PI614907,cq0095.00,5474,0.039418161
PI614907,cq0095.00,5481,0.039468568
PI614907,cq0095.00,5494,0.03956218
PI614907,cq0095.00,5992,0.043148268
PI614909,cq0096.00,4083,0.029401599
PI614909,cq0096.00,4620,0.033268525
PI614909,cq0096.00,4690,0.033772593
PI614909,cq0096.00,4819,0.034701519
PI614909,cq0096.00,4898,0.035270397
PI614909,cq0096.00,4972,0.035803269
PI614909,cq0096.00,5054,0.03639375
PI614909,cq0096.00,5065,0.03647296
PI614909,cq0096.00,5075,0.03654497
PI614909,cq0096.00,5356,0.038568445
PI614909,cq0096.00,5444,0.039202131
PI614909,cq0096.00,5489,0.039526176
PI614909,cq0096.00,5535,0.039857421
PI614909,cq0096.00,5591,0.040260675
PI614909,cq0096.00,5594,0.040282278
PI614909,cq0096.00,5606,0.04036869
PI614909,cq0096.00,5651,0.040692734
PI614909,cq0096.00,5669,0.040822352
PI614909,cq0096.00,5746,0.041376827
PI614909,cq0096.00,5810,0.04183769
PI614909,cq0096.00,5871,0.04227695
PI614909,cq0096.00,5926,0.042673004
PI614909,cq0096.00,5935,0.042737812
PI614909,cq0096.00,5978,0.043047454
PI614909,cq0096.00,5989,0.043126665
PI614909,cq0096.00,6004,0.04323468
PI614909,cq0096.00,6006,0.043249082
PI614909,cq0096.00,6023,0.043371499
PI614909,cq0096.00,6089,0.043846763
PI614909,cq0096.00,6092,0.043868366
PI614909,cq0096.00,6097,0.043904371
PI614909,cq0096.00,6136,0.044185209
PI614909,cq0096.00,6173,0.044451645
PI614909,cq0096.00,6173,0.044451645
PI614909,cq0096.00,6201,0.044653273
PI614909,cq0096.00,6218,0.044775689
PI614909,cq0096.00,6290,0.04529416
PI614909,cq0096.00,6352,0.045740621
PI614909,cq0096.00,6404,0.046115072
PI614909,cq0096.00,6431,0.046309498
PI614909,cq0096.00,6451,0.046453518
PI614909,cq0096.00,6515,0.04691438
PI614909,cq0096.00,6563,0.047260027
PI614909,cq0096.00,6644,0.047843307
PI614909,cq0096.00,6716,0.048361777
PI614909,cq0096.00,6804,0.048995463
PI614909,cq0096.00,6947,0.050025203
PI614909,cq0096.00,6958,0.050104414
PI614910,cq0097.00,2371,0.017073522
PI614910,cq0097.00,2783,0.020040325
PI614910,cq0097.00,2811,0.020241953
PI614910,cq0097.00,3047,0.021941384
PI614910,cq0097.00,3232,0.023273565
PI614910,cq0097.00,3258,0.023460791
PI614910,cq0097.00,3316,0.023878447
PI614910,cq0097.00,3518,0.025333045
PI614910,cq0097.00,3708,0.026701231
PI614910,cq0097.00,3758,0.02706128
PI614910,cq0097.00,3839,0.02764456
PI614910,cq0097.00,4063,0.029257579
PI614910,cq0097.00,4181,0.030107295
PI614910,cq0097.00,4186,0.030143299
PI614910,cq0097.00,4195,0.030208108
PI614910,cq0097.00,4196,0.030215309
PI614910,cq0097.00,4261,0.030683373
PI614910,cq0097.00,4265,0.030712177
PI614910,cq0097.00,4328,0.031165839
PI614910,cq0097.00,4359,0.031389069
PI614910,cq0097.00,4450,0.032044358
PI614910,cq0097.00,4451,0.032051559
PI614910,cq0097.00,4545,0.032728451
PI614910,cq0097.00,4646,0.03345575
PI614910,cq0097.00,4650,0.033484554
PI614910,cq0097.00,4670,0.033628573
PI614910,cq0097.00,4683,0.033722186
PI614910,cq0097.00,4715,0.033952618
PI614910,cq0097.00,4775,0.034384676
PI614910,cq0097.00,4807,0.034615108
PI614910,cq0097.00,4815,0.034672715
PI614910,cq0097.00,4838,0.034838338
PI614910,cq0097.00,4861,0.035003961
PI614910,cq0097.00,4901,0.035292
PI614910,cq0097.00,4963,0.03573846
PI614910,cq0097.00,5018,0.036134514
PI614910,cq0097.00,5040,0.036292936
PI614910,cq0097.00,5060,0.036436955
PI614910,cq0097.00,5090,0.036652985
PI614910,cq0097.00,5101,0.036732196
PI614910,cq0097.00,5112,0.036811406
PI614910,cq0097.00,5145,0.037049039
PI614910,cq0097.00,5165,0.037193058
PI614910,cq0097.00,5168,0.037214661
PI614910,cq0097.00,5182,0.037315475
PI614910,cq0097.00,5199,0.037437892
PI614910,cq0097.00,5200,0.037445093
PI614910,cq0097.00,5205,0.037481097
PI614910,cq0097.00,5251,0.037812342
PI614910,cq0097.00,5297,0.038143588
PI614910,cq0097.00,5363,0.038618852
PI614910,cq0097.00,5449,0.039238136
PI614910,cq0097.00,5497,0.039583783
PI614910,cq0097.00,5498,0.039590984
PI614910,cq0097.00,5522,0.039763808
PI614910,cq0097.00,5578,0.040167063
PI614910,cq0097.00,5616,0.0404407
PI614910,cq0097.00,5619,0.040462303
PI614910,cq0097.00,5625,0.040505509
PI614910,cq0097.00,5631,0.040548715
PI614910,cq0097.00,5632,0.040555916
PI614910,cq0097.00,5845,0.042089724
PI614910,cq0097.00,5871,0.04227695
PI614910,cq0097.00,6161,0.044365234
PI614910,cq0097.00,6167,0.04440844
PI614910,cq0097.00,6314,0.045466984
PI614910,cq0097.00,6341,0.04566141
PI614910,cq0097.00,6483,0.046683949
PI614910,cq0097.00,6708,0.048304169
PI614911,cq0098.00,2102,0.015136459
PI614911,cq0098.00,2724,0.019615468
PI614911,cq0098.00,3277,0.023597609
PI614911,cq0098.00,3285,0.023655217
PI614911,cq0098.00,3289,0.023684021
PI614911,cq0098.00,3367,0.024245697
PI614911,cq0098.00,3600,0.025923526
PI614911,cq0098.00,3705,0.026679628
PI614911,cq0098.00,3710,0.026715633
PI614911,cq0098.00,3747,0.02698207
PI614911,cq0098.00,3841,0.027658962
PI614911,cq0098.00,3952,0.02845827
PI614911,cq0098.00,4055,0.029199971
PI614911,cq0098.00,4224,0.030416937
PI614911,cq0098.00,4231,0.030467344
PI614911,cq0098.00,4236,0.030503348
PI614911,cq0098.00,4361,0.031403471
PI614911,cq0098.00,4416,0.031799525
PI614911,cq0098.00,4420,0.031828329
PI614911,cq0098.00,4630,0.033340534
PI614911,cq0098.00,4662,0.033570966
PI614911,cq0098.00,4672,0.033642975
PI614911,cq0098.00,4687,0.03375099
PI614911,cq0098.00,4694,0.033801397
PI614911,cq0098.00,4704,0.033873407
PI614911,cq0098.00,4738,0.03411824
PI614911,cq0098.00,4748,0.03419025
PI614911,cq0098.00,4769,0.03434147
PI614911,cq0098.00,4777,0.034399078
PI614911,cq0098.00,4838,0.034838338
PI614911,cq0098.00,4909,0.035349608
PI614911,cq0098.00,4921,0.035436019
PI614911,cq0098.00,4930,0.035500828
PI614911,cq0098.00,5012,0.036091308
PI614911,cq0098.00,5041,0.036300137
PI614911,cq0098.00,5044,0.03632174
PI614911,cq0098.00,5130,0.036941024
PI614911,cq0098.00,5180,0.037301073
PI614911,cq0098.00,5184,0.037329877
PI614911,cq0098.00,5203,0.037466695
PI614911,cq0098.00,5269,0.03794196
PI614911,cq0098.00,5278,0.038006769
PI614911,cq0098.00,5316,0.038280406
PI614911,cq0098.00,5317,0.038287607
PI614911,cq0098.00,5416,0.039000504
PI614911,cq0098.00,5457,0.039295744
PI614911,cq0098.00,5458,0.039302945
PI614911,cq0098.00,5482,0.039475769
PI614911,cq0098.00,5485,0.039497372
PI614911,cq0098.00,5493,0.039554979
PI614911,cq0098.00,5599,0.040318283
PI614911,cq0098.00,5600,0.040325484
PI614911,cq0098.00,5643,0.040635126
PI614911,cq0098.00,5646,0.040656729
PI614911,cq0098.00,5718,0.0411752
PI614911,cq0098.00,5777,0.041600058
PI614911,cq0098.00,6045,0.04352992
PI614911,cq0098.00,6312,0.045452582
PI614911,cq0098.00,6456,0.046489523
PI614912,cq0099.00,3162,0.022769497
PI614912,cq0099.00,3206,0.02308634
PI614912,cq0099.00,3274,0.023576006
PI614912,cq0099.00,3611,0.026002736
PI614912,cq0099.00,3650,0.026283575
PI614912,cq0099.00,3671,0.026434795
PI614912,cq0099.00,3714,0.026744437
PI614912,cq0099.00,3728,0.026845251
PI614912,cq0099.00,3802,0.027378123
PI614912,cq0099.00,3830,0.027579751
PI614912,cq0099.00,3846,0.027694967
PI614912,cq0099.00,3865,0.027831785
PI614912,cq0099.00,3897,0.028062216
PI614912,cq0099.00,3898,0.028069417
PI614912,cq0099.00,3946,0.028415064
PI614912,cq0099.00,3979,0.028652697
PI614912,cq0099.00,4015,0.028911932
PI614912,cq0099.00,4040,0.029091957
PI614912,cq0099.00,4063,0.029257579
PI614912,cq0099.00,4135,0.02977605
PI614912,cq0099.00,4154,0.029912868
PI614912,cq0099.00,4161,0.029963275
PI614912,cq0099.00,4174,0.030056888
PI614912,cq0099.00,4180,0.030100094
PI614912,cq0099.00,4190,0.030172103
PI614912,cq0099.00,4204,0.030272917
PI614912,cq0099.00,4212,0.030330525
PI614912,cq0099.00,4368,0.031453878
PI614912,cq0099.00,4386,0.031583495
PI614912,cq0099.00,4446,0.032015554
PI614912,cq0099.00,4489,0.032325196
PI614912,cq0099.00,4510,0.032476417
PI614912,cq0099.00,4513,0.03249802
PI614912,cq0099.00,4577,0.032958882
PI614912,cq0099.00,4582,0.032994887
PI614912,cq0099.00,4616,0.033239721
PI614912,cq0099.00,4687,0.03375099
PI614912,cq0099.00,4713,0.033938216
PI614912,cq0099.00,4732,0.034075034
PI614912,cq0099.00,4743,0.034154245
PI614912,cq0099.00,4771,0.034355872
PI614912,cq0099.00,4774,0.034377475
PI614912,cq0099.00,4790,0.034492691
PI614912,cq0099.00,4800,0.034564701
PI614912,cq0099.00,4817,0.034687117
PI614912,cq0099.00,4824,0.034737524
PI614912,cq0099.00,4827,0.034759127
PI614912,cq0099.00,4887,0.035191186
PI614912,cq0099.00,4893,0.035234392
PI614912,cq0099.00,4900,0.035284799
PI614912,cq0099.00,4908,0.035342407
PI614912,cq0099.00,4910,0.035356809
PI614912,cq0099.00,4969,0.035781666
PI614912,cq0099.00,5065,0.03647296
PI614912,cq0099.00,5080,0.036580975
PI614912,cq0099.00,5122,0.036883416
PI614912,cq0099.00,5227,0.037639519
PI614912,cq0099.00,5339,0.038446029
PI614912,cq0099.00,5407,0.038935695
PI614912,cq0099.00,5413,0.038978901
PI614912,cq0099.00,5429,0.039094117
PI614912,cq0099.00,5529,0.039814215
PI614912,cq0099.00,5611,0.040404695
PI614912,cq0099.00,5714,0.041146396
PI614912,cq0099.00,5805,0.041801685
PI614913,cq0100.00,3137,0.022589472
PI614913,cq0100.00,3169,0.022819904
PI614913,cq0100.00,3283,0.023640815
PI614913,cq0100.00,3291,0.023698423
PI614913,cq0100.00,3312,0.023849644
PI614913,cq0100.00,3559,0.025628285
PI614913,cq0100.00,3700,0.026643624
PI614913,cq0100.00,3716,0.026758839
PI614913,cq0100.00,3764,0.027104486
PI614913,cq0100.00,3816,0.027478937
PI614913,cq0100.00,3874,0.027896594
PI614913,cq0100.00,3924,0.028256643
PI614913,cq0100.00,4024,0.028976741
PI614913,cq0100.00,4040,0.029091957
PI614913,cq0100.00,4163,0.029977677
PI614913,cq0100.00,4230,0.030460143
PI614913,cq0100.00,4236,0.030503348
PI614913,cq0100.00,4244,0.030560956
PI614913,cq0100.00,4307,0.031014618
PI614913,cq0100.00,4351,0.031331461
PI614913,cq0100.00,4427,0.031878736
PI614913,cq0100.00,4432,0.03191474
PI614913,cq0100.00,4483,0.03228199
PI614913,cq0100.00,4610,0.033196515
PI614913,cq0100.00,4617,0.033246922
PI614913,cq0100.00,4698,0.033830201
PI614913,cq0100.00,4722,0.034003024
PI614913,cq0100.00,4723,0.034010225
PI614913,cq0100.00,4730,0.034060632
PI614913,cq0100.00,4737,0.034111039
PI614913,cq0100.00,4804,0.034593505
PI614913,cq0100.00,4902,0.035299201
PI614913,cq0100.00,4907,0.035335206
PI614913,cq0100.00,4995,0.035968892
PI614913,cq0100.00,5019,0.036141715
PI614913,cq0100.00,5066,0.036480161
PI614913,cq0100.00,5073,0.036530568
PI614913,cq0100.00,5087,0.036631382
PI614913,cq0100.00,5087,0.036631382
PI614913,cq0100.00,5140,0.037013034
PI614913,cq0100.00,5166,0.037200259
PI614913,cq0100.00,5179,0.037293872
PI614913,cq0100.00,5219,0.037581911
PI614913,cq0100.00,5307,0.038215597
PI614913,cq0100.00,5313,0.038258803
PI614913,cq0100.00,5400,0.038885288
PI614913,cq0100.00,5426,0.039072514
PI614913,cq0100.00,5470,0.039389357
PI614913,cq0100.00,5549,0.039958234
PI614913,cq0100.00,5557,0.040015842
PI614913,cq0100.00,5566,0.040080651
PI614913,cq0100.00,5723,0.041211205
PI614913,cq0100.00,5765,0.041513646
PI614913,cq0100.00,5967,0.042968244
PI614914,cq0101.00,2553,0.0183841
PI614914,cq0101.00,2950,0.021242889
PI614914,cq0101.00,2999,0.021595737
PI614914,cq0101.00,3126,0.022510261
PI614914,cq0101.00,3227,0.02323756
PI614914,cq0101.00,3257,0.02345359
PI614914,cq0101.00,3271,0.023554403
PI614914,cq0101.00,3300,0.023763232
PI614914,cq0101.00,3337,0.024029668
PI614914,cq0101.00,3370,0.0242673
PI614914,cq0101.00,3457,0.024893786
PI614914,cq0101.00,3507,0.025253835
PI614914,cq0101.00,3537,0.025469864
PI614914,cq0101.00,3589,0.025844315
PI614914,cq0101.00,3678,0.026485202
PI614914,cq0101.00,3732,0.026874055
